Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_AI_Usage_Hours,Productivity_Gain,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD
7489,Education,Large,4829,ChatGPT,2021,96,45.23,9.29,31187,112383
7490,Finance,Small,302,Copilot,2024,184,30.21,8.61,89980,109439
7491,Healthcare,Large,3440,ChatGPT,2024,187,38.04,7.76,29097,56542
7492,Education,Medium,765,Gemini,2024,67,42.79,7.71,45894,137122
7493,Manufacturing,Medium,726,Copilot,2023,141,47.56,8.24,9364,41893
7494,Finance,Large,3706,ChatGPT,2021,181,46.06,7.24,25139,75120
7495,Healthcare,Small,500,Copilot,2024,65,32.55,6.13,20013,70205
7496,Retail,Medium,1451,ChatGPT,2025,143,38.61,6.23,97104,128057
7497,Manufacturing,Large,3084,Copilot,2025,156,31.82,6.83,67698,147387
7498,Finance,Large,3146,Claude,2023,136,34.71,9.03,139978,193921
7499,Education,Large,4726,Claude,2023,20,12.39,8.38,131701,147007
7500,IT,Medium,761,ChatGPT,2025,91,15.0,6.8,114703,160864
7501,Education,Small,77,ChatGPT,2025,145,21.99,6.0,140340,171853
7502,Education,Small,358,Claude,2022,97,11.84,8.81,77148,168831
7503,IT,Small,256,ChatGPT,2025,190,22.68,7.38,123276,210799
7504,IT,Large,3502,Gemini,2021,109,14.49,8.44,42508,54863
7505,Education,Medium,666,Claude,2024,32,38.79,8.6,21339,30525
7506,Manufacturing,Large,2236,Gemini,2023,34,24.49,9.38,8335,109964
7507,Healthcare,Large,1535,Gemini,2021,89,31.54,6.98,33916,78588
7508,Finance,Large,2602,ChatGPT,2022,77,39.76,7.82,8951,35672
7509,Finance,Small,320,Gemini,2022,119,37.49,9.48,89061,95610
7510,Healthcare,Medium,504,ChatGPT,2025,45,40.78,8.89,8071,97391
7511,Retail,Medium,866,ChatGPT,2023,86,13.62,6.05,54524,145764
7512,Healthcare,Small,477,ChatGPT,2022,156,23.93,9.69,44129,138309
7513,Retail,Small,329,Copilot,2025,139,14.55,7.67,124660,200382
7514,Finance,Large,2737,Claude,2025,119,44.26,6.24,127774,176560
7515,Manufacturing,Medium,992,Copilot,2025,31,26.26,6.21,25788,65126
7516,IT,Small,243,Claude,2024,155,19.92,6.6,45731,148401
7517,Retail,Small,299,Claude,2023,173,46.32,8.97,51352,147487
7518,Finance,Large,3631,ChatGPT,2021,199,38.16,6.02,45280,92316
7519,Retail,Medium,516,Gemini,2021,91,20.86,8.79,122515,211775
7520,Healthcare,Medium,1172,Copilot,2025,194,38.72,6.6,53639,68999
7521,Healthcare,Large,3481,Gemini,2025,92,27.73,8.46,81364,180625
7522,Healthcare,Large,4270,Copilot,2025,37,40.5,6.15,125951,186407
7523,Healthcare,Small,145,Copilot,2024,159,43.79,6.16,20076,87932
7524,Education,Medium,924,ChatGPT,2024,84,49.79,7.4,20955,106241
7525,Manufacturing,Large,4701,Copilot,2021,28,10.03,6.5,139113,258448
7526,Finance,Medium,634,ChatGPT,2025,113,39.12,6.48,30164,104889
7527,Retail,Medium,1443,Copilot,2024,100,28.83,9.9,5463,122517
7528,Retail,Large,3438,Gemini,2025,83,49.1,7.76,116632,128521
7529,Healthcare,Small,497,ChatGPT,2025,96,37.2,8.84,50226,159042
7530,Retail,Large,2361,Claude,2023,63,36.17,9.92,47093,153059
7531,IT,Small,335,Claude,2025,58,44.76,7.35,16818,119452
7532,Education,Small,59,ChatGPT,2021,167,19.42,7.35,78290,172206
7533,Retail,Medium,1095,ChatGPT,2021,124,26.11,6.19,52346,90501
7534,Healthcare,Large,1916,Copilot,2021,76,19.58,9.8,95823,121408
7535,Finance,Small,232,Copilot,2022,75,45.83,8.42,19165,47046
7536,Finance,Large,2174,Claude,2024,158,46.59,8.28,7743,25641
7537,Retail,Small,442,Claude,2021,147,32.9,9.39,62357,126628
7538,Retail,Medium,550,Copilot,2023,116,29.25,8.58,6286,83256
7539,Healthcare,Medium,1251,Copilot,2023,195,10.76,7.36,133964,195871
7540,Education,Small,52,ChatGPT,2025,81,40.54,8.52,6489,85579
7541,Manufacturing,Medium,675,Copilot,2024,161,38.91,7.83,104001,145825
7542,Manufacturing,Large,1638,Gemini,2025,55,36.54,8.46,27778,114341
7543,Education,Large,1506,Claude,2023,64,35.12,8.63,132230,215255
7544,Retail,Large,2903,Gemini,2021,90,20.3,9.39,126487,142840
7545,Retail,Medium,1251,Gemini,2021,27,12.63,9.1,51334,106362
7546,Finance,Small,243,Gemini,2024,156,25.52,6.17,42680,133099
7547,Healthcare,Medium,807,Gemini,2023,41,18.02,9.77,85462,195838
7548,Retail,Large,3193,Claude,2021,146,18.88,8.52,131222,224695
7549,Finance,Small,452,Claude,2021,76,19.65,7.99,83624,177884
7550,Manufacturing,Medium,650,ChatGPT,2024,59,33.27,7.22,58137,123949
7551,IT,Small,86,ChatGPT,2025,89,19.06,8.19,13493,103049
7552,Finance,Large,4986,Copilot,2023,49,49.37,8.67,62398,146230
7553,Manufacturing,Large,2137,Gemini,2023,107,23.05,7.95,114379,213026
7554,IT,Medium,693,Claude,2025,111,45.96,9.55,139136,227993
7555,Healthcare,Small,150,ChatGPT,2024,86,43.91,6.45,17096,90997
7556,Healthcare,Large,4294,Gemini,2025,88,25.94,6.61,9116,59745
7557,Education,Small,429,Gemini,2024,55,10.14,7.56,65779,150169
7558,Healthcare,Large,3168,Claude,2024,139,26.95,9.31,43011,147282
7559,Finance,Small,396,Claude,2023,138,23.08,8.18,20322,130157
7560,Retail,Large,1515,Claude,2023,61,41.69,8.85,140362,160833
7561,Healthcare,Small,158,ChatGPT,2021,44,49.37,8.2,112166,170747
7562,Finance,Small,122,Gemini,2024,83,15.8,8.92,98720,196773
7563,Retail,Medium,1231,Claude,2025,61,44.13,9.23,56539,116116
7564,Finance,Large,4064,ChatGPT,2024,112,37.13,8.65,72120,114959
7565,Finance,Large,4813,Claude,2024,163,29.46,8.58,121721,233950
7566,Retail,Medium,654,Claude,2021,130,19.13,7.51,69453,123743
7567,Finance,Small,486,Gemini,2023,91,22.49,8.46,10197,80074
7568,Retail,Medium,1346,Claude,2024,136,42.83,9.53,86765,106246
7569,Education,Small,307,Copilot,2025,151,44.94,7.75,101039,191576
7570,Retail,Small,159,Gemini,2023,121,29.47,8.0,116847,178288
7571,Education,Small,131,Gemini,2021,48,24.1,9.43,92400,186899
7572,Retail,Large,3306,Claude,2024,46,12.57,7.92,53652,66815
7573,Healthcare,Medium,1108,Copilot,2024,24,29.64,8.0,102023,112826
7574,Healthcare,Small,351,Claude,2021,176,21.73,8.42,114943,195386
7575,IT,Small,295,Gemini,2024,169,39.34,7.36,53745,102417
7576,IT,Medium,1079,Gemini,2022,150,14.94,8.48,84002,110049
7577,IT,Medium,1399,Copilot,2023,107,36.01,6.97,68217,169851
7578,Finance,Small,315,ChatGPT,2022,184,23.99,6.4,114223,185278
7579,Finance,Large,4847,Claude,2023,157,30.04,6.69,88647,136552
7580,Manufacturing,Medium,1288,Copilot,2024,151,42.46,7.44,28431,48205
7581,IT,Small,451,Claude,2021,116,49.04,9.9,76548,156408
7582,Retail,Small,360,Claude,2023,127,24.85,9.25,128909,148397
7583,Healthcare,Small,313,Copilot,2024,57,45.1,7.76,71761,186113
7584,IT,Large,2963,ChatGPT,2022,85,39.16,8.31,120147,236398
7585,Education,Large,4223,Gemini,2025,163,41.68,6.77,68241,85285
7586,IT,Small,292,Copilot,2021,76,36.72,8.46,56348,132027
7587,Education,Medium,1409,Copilot,2023,113,32.62,6.79,83537,149305
7588,Finance,Medium,753,Copilot,2022,74,27.25,8.46,77603,156703
7589,Finance,Large,3929,Claude,2021,26,16.55,7.0,94888,186585
7590,Education,Small,310,ChatGPT,2021,168,37.18,9.46,77413,127209
7591,Finance,Medium,1019,ChatGPT,2022,20,28.49,6.42,133918,145892
7592,Finance,Small,291,Copilot,2024,153,38.46,7.43,130806,135957
7593,Finance,Small,484,Claude,2025,198,17.96,6.56,134985,251992
7594,Retail,Large,2891,Gemini,2022,68,18.47,7.26,69502,141831
7595,IT,Large,4665,Claude,2021,76,41.64,9.07,71114,105367
7596,Finance,Large,2744,Gemini,2022,195,32.26,9.58,148825,191893
7597,Healthcare,Medium,697,Gemini,2024,184,10.05,7.77,65428,83909
7598,Healthcare,Medium,1235,Gemini,2025,42,38.09,9.03,35939,116765
7599,Finance,Small,313,Gemini,2021,72,13.6,6.07,15900,76804
7600,Finance,Large,4822,Gemini,2023,84,20.99,7.54,74499,161170
7601,Retail,Small,70,Copilot,2024,68,27.95,6.3,136331,230462
7602,Education,Large,2020,Claude,2023,138,49.67,9.08,83644,158507
7603,Healthcare,Large,1792,ChatGPT,2021,68,22.81,6.07,64737,148613
7604,IT,Large,3730,ChatGPT,2021,99,40.1,8.93,7215,74650
7605,Manufacturing,Small,390,Claude,2021,38,26.89,6.32,56080,145375
7606,IT,Medium,1081,ChatGPT,2024,91,26.89,6.89,127433,138136
7607,IT,Large,3772,Gemini,2022,106,20.92,6.92,80901,164823
7608,Healthcare,Large,4974,ChatGPT,2021,174,21.65,9.42,95999,134215
7609,Education,Small,377,Gemini,2024,67,25.35,8.18,33546,124909
7610,Education,Large,1766,ChatGPT,2021,143,33.77,7.26,18529,76011
7611,Retail,Large,3608,Copilot,2021,45,33.85,9.25,14039,124818
7612,Retail,Medium,1060,ChatGPT,2025,114,49.79,7.14,131067,147815
7613,Finance,Large,3032,Claude,2024,62,43.36,9.71,43012,68426
7614,Manufacturing,Small,446,Claude,2024,163,23.35,6.03,6905,71222
7615,Manufacturing,Small,385,ChatGPT,2021,91,37.2,7.94,45957,75953
7616,Finance,Small,187,ChatGPT,2024,191,16.62,7.92,86317,172523
7617,Healthcare,Small,332,Gemini,2023,50,10.5,9.33,135856,234774
7618,Retail,Small,194,Gemini,2022,159,16.0,6.05,19513,38194
7619,IT,Small,385,ChatGPT,2025,107,11.79,9.02,40152,59351
7620,IT,Large,4392,ChatGPT,2025,20,47.75,8.55,108050,125677
7621,Healthcare,Medium,997,Gemini,2021,166,37.35,9.87,142518,190073
7622,IT,Large,2161,Gemini,2022,30,46.26,9.27,103218,200773
7623,Finance,Small,84,Copilot,2021,119,37.44,8.56,34131,86792
7624,Retail,Small,380,Copilot,2021,121,42.32,7.25,146104,261392
7625,Education,Small,229,Gemini,2022,42,11.61,8.72,73698,84839
7626,Retail,Large,2963,Copilot,2022,117,44.6,8.23,81237,161332
7627,IT,Small,247,ChatGPT,2021,197,26.69,8.52,79674,128553
7628,Finance,Medium,1270,ChatGPT,2025,134,44.31,7.73,117820,132532
7629,IT,Large,4495,Copilot,2022,199,45.63,7.14,41091,149634
7630,Manufacturing,Large,1636,ChatGPT,2023,67,27.24,8.88,84543,120736
7631,IT,Medium,879,Claude,2021,67,20.31,9.66,52840,80457
7632,Manufacturing,Large,4239,Claude,2023,88,16.72,8.62,102087,118068
7633,Education,Medium,884,ChatGPT,2023,112,43.02,9.2,72951,86360
7634,IT,Small,126,Copilot,2025,122,46.14,8.49,31201,129928
7635,Education,Small,487,Gemini,2024,40,49.54,9.67,82563,199680
7636,Finance,Small,325,Claude,2021,193,44.12,9.2,69393,183698
7637,Finance,Large,3644,Copilot,2024,166,12.28,7.68,72395,87859
7638,Finance,Medium,654,Copilot,2022,170,46.02,7.86,105907,181072
7639,Retail,Small,333,Gemini,2025,112,12.46,7.17,14611,47173
7640,Healthcare,Small,109,ChatGPT,2022,167,13.93,9.61,32444,131780
7641,Manufacturing,Large,4189,Claude,2025,167,42.86,7.81,69049,101693
7642,Finance,Medium,1175,Gemini,2023,120,43.47,6.43,124803,178071
7643,Manufacturing,Large,3794,ChatGPT,2021,158,13.22,7.81,124793,192607
7644,Healthcare,Medium,1437,ChatGPT,2025,69,40.4,6.85,111697,137929
7645,IT,Large,2081,Claude,2021,174,10.31,9.54,108780,176271
7646,Finance,Small,237,ChatGPT,2025,140,35.77,8.85,133759,242132
7647,Retail,Small,345,Claude,2025,200,37.12,7.88,12213,87632
7648,Finance,Large,3631,ChatGPT,2021,149,15.76,6.61,146700,230314
7649,Finance,Medium,1114,Claude,2023,111,45.6,9.22,22360,111255
7650,Finance,Small,326,Claude,2022,45,33.72,6.98,24522,119954
7651,Retail,Small,64,Gemini,2025,190,28.68,8.38,97189,174667
7652,Finance,Medium,760,Copilot,2025,103,39.45,9.82,114650,165347
7653,Finance,Small,202,Gemini,2023,163,28.46,8.11,39104,138547
7654,Education,Large,4581,ChatGPT,2024,57,28.5,9.56,25885,93182
7655,Manufacturing,Medium,771,Copilot,2024,174,39.28,6.12,23425,105450
7656,Education,Large,4818,ChatGPT,2023,59,49.43,7.74,51760,153213
7657,Retail,Small,328,ChatGPT,2025,23,38.74,8.99,9744,49938
7658,Retail,Medium,1283,ChatGPT,2024,160,31.66,8.17,11860,17343
7659,Retail,Small,475,ChatGPT,2024,22,27.77,9.84,17184,31245
7660,IT,Small,284,Claude,2024,161,34.18,8.78,98678,216613
7661,Education,Small,429,ChatGPT,2021,126,35.21,8.44,5428,125005
7662,IT,Large,4297,ChatGPT,2025,153,36.29,9.69,42779,63827
7663,IT,Small,428,Claude,2021,26,34.89,9.94,59231,116901
7664,Healthcare,Medium,1449,Gemini,2023,196,19.48,6.15,80033,127595
7665,Education,Small,398,Claude,2024,86,12.18,8.25,77956,164926
7666,Finance,Large,2013,Claude,2022,32,38.96,6.6,128923,186433
7667,Education,Small,342,ChatGPT,2021,85,43.7,8.51,108444,150901
7668,Manufacturing,Large,2744,Claude,2025,92,13.26,7.65,30253,89397
7669,Manufacturing,Medium,1080,Copilot,2022,45,40.33,9.84,36231,126702
7670,IT,Medium,808,Copilot,2023,111,40.61,9.14,105129,116550
7671,Education,Large,1667,ChatGPT,2021,156,34.99,6.83,26898,51937
7672,IT,Small,106,ChatGPT,2023,180,32.33,9.45,13035,62234
7673,Education,Large,3767,ChatGPT,2023,151,19.24,6.9,119567,146335
7674,Finance,Large,3381,Gemini,2024,29,29.82,9.9,136571,171047
7675,IT,Large,4738,Claude,2024,135,33.67,9.66,11526,68012
7676,Healthcare,Medium,1335,Gemini,2022,102,26.85,8.7,29764,39157
7677,Manufacturing,Large,1762,ChatGPT,2023,37,32.37,8.65,74195,168888
7678,Healthcare,Small,452,Copilot,2022,61,41.83,7.31,17394,32012
7679,Finance,Large,2261,ChatGPT,2022,131,42.63,8.54,118556,228532
7680,Education,Medium,959,Copilot,2021,75,20.29,9.46,103716,129391
7681,Finance,Large,2439,Copilot,2024,127,30.65,9.26,63228,139808
7682,Retail,Large,4628,Gemini,2024,40,29.92,8.29,19394,32635
7683,Retail,Medium,539,ChatGPT,2024,64,45.87,6.44,93379,115414
7684,Education,Large,2615,Claude,2022,35,24.54,7.31,93040,124321
7685,IT,Medium,595,Gemini,2023,71,26.45,9.36,111120,135516
7686,Manufacturing,Medium,1237,Copilot,2023,96,14.41,7.4,66984,147132
7687,Finance,Large,4288,Gemini,2021,25,28.61,9.26,62094,77154
7688,Retail,Medium,841,Copilot,2022,147,35.16,6.31,5439,33581
7689,Finance,Medium,657,Copilot,2024,70,20.29,7.23,77918,113660
7690,Finance,Medium,747,ChatGPT,2022,120,18.4,6.37,47637,141923
7691,Education,Large,2520,Claude,2023,158,48.91,7.32,66330,135237
7692,Education,Medium,780,Gemini,2025,36,36.45,8.71,89994,108754
7693,Finance,Large,3585,Gemini,2021,20,28.14,7.88,80673,164051
7694,Education,Medium,879,ChatGPT,2024,117,40.5,9.73,12994,109183
7695,Healthcare,Large,4480,Copilot,2025,94,42.86,9.96,90847,163667
7696,Manufacturing,Medium,545,Copilot,2025,196,31.69,9.68,45837,87479
7697,Healthcare,Large,2996,Gemini,2023,31,43.14,8.46,47276,127895
7698,IT,Large,1758,Gemini,2025,68,19.29,6.43,59893,68229
7699,Finance,Large,4349,Claude,2022,194,28.98,9.35,139437,154290
7700,Finance,Large,3359,Copilot,2024,150,48.28,9.94,129387,235336
7701,Healthcare,Medium,1349,ChatGPT,2024,170,48.65,9.25,44042,132680
7702,Education,Medium,1476,Copilot,2023,169,40.42,6.62,139290,194699
7703,Manufacturing,Medium,1081,Claude,2025,67,14.76,9.59,91543,110259
7704,Healthcare,Medium,973,Gemini,2025,117,30.32,9.22,134906,160708
7705,Manufacturing,Medium,1164,Claude,2021,99,11.15,9.13,96163,102125
7706,Finance,Small,232,Copilot,2025,194,46.44,6.29,45314,136511
7707,Manufacturing,Large,3783,Copilot,2021,122,23.49,6.48,61916,111485
7708,Education,Large,3906,Gemini,2021,100,21.51,8.61,73913,106938
7709,Healthcare,Large,3118,Copilot,2024,147,23.34,8.44,64162,105083
7710,Healthcare,Large,1707,Claude,2025,35,14.71,7.97,81011,175605
7711,Finance,Medium,1184,ChatGPT,2022,58,16.32,6.16,93507,114740
7712,Manufacturing,Medium,717,Claude,2022,112,24.46,6.49,64689,112102
7713,Manufacturing,Small,346,ChatGPT,2024,93,37.17,6.31,108767,157010
7714,Manufacturing,Medium,870,ChatGPT,2024,48,33.7,6.05,119644,151108
7715,Education,Large,2084,ChatGPT,2022,20,29.85,8.22,69116,96301
7716,Finance,Medium,627,Gemini,2025,71,24.09,9.49,58343,150986
7717,Healthcare,Medium,951,ChatGPT,2022,194,37.09,9.8,47396,118884
7718,Finance,Small,106,Claude,2024,70,27.68,6.2,57018,104019
7719,Retail,Large,2788,ChatGPT,2023,109,28.45,7.59,122890,207708
7720,Finance,Small,448,Gemini,2022,43,37.37,6.57,66594,107329
7721,IT,Large,4695,Gemini,2024,75,37.33,7.34,84246,135138
7722,Manufacturing,Medium,720,ChatGPT,2024,171,43.14,6.58,146348,188224
7723,Healthcare,Small,445,Copilot,2021,63,40.96,7.03,17619,38066
7724,Retail,Large,3994,Gemini,2023,82,45.25,7.01,24746,136503
7725,Manufacturing,Medium,578,Claude,2023,44,34.12,9.18,73773,173455
7726,Healthcare,Small,174,Copilot,2025,144,19.39,7.97,94638,108025
7727,IT,Large,3493,ChatGPT,2023,188,27.3,9.89,88720,120202
7728,Education,Medium,624,Gemini,2021,126,15.99,8.54,122236,181117
7729,Education,Medium,967,Claude,2023,103,47.5,8.08,8824,22674
7730,Retail,Large,4011,Claude,2023,61,34.01,6.02,116164,183741
7731,Manufacturing,Small,249,Copilot,2022,51,17.25,6.86,58964,103295
7732,Retail,Medium,769,Gemini,2023,60,30.79,6.58,144771,157468
7733,Education,Medium,1430,Claude,2022,90,37.92,8.32,119065,142354
7734,Manufacturing,Medium,1453,Copilot,2025,121,35.1,9.41,11312,21411
7735,Retail,Small,102,Gemini,2021,147,49.02,9.48,136980,145519
7736,Finance,Medium,1451,ChatGPT,2021,120,37.77,8.6,127972,141696
7737,Healthcare,Large,3513,ChatGPT,2023,118,12.7,9.0,37954,116332
7738,Finance,Large,3745,Claude,2023,25,42.31,9.63,77132,178711
7739,Education,Large,4539,Copilot,2023,179,32.45,8.72,119150,227808
7740,IT,Medium,1404,Gemini,2021,66,28.5,9.89,98172,137151
7741,Healthcare,Large,4934,Copilot,2022,141,17.87,7.95,7627,21714
7742,Retail,Medium,1191,Gemini,2024,195,35.61,6.63,93876,184821
7743,Manufacturing,Medium,902,ChatGPT,2022,53,18.43,7.72,100762,189542
7744,Education,Large,3410,Claude,2023,23,46.27,7.26,58663,122644
7745,Finance,Large,2217,ChatGPT,2024,180,21.99,6.84,148201,217803
7746,IT,Small,449,Claude,2023,186,39.64,8.98,89843,173703
7747,Education,Large,2468,Gemini,2021,103,33.48,9.79,83964,95060
7748,IT,Large,4314,ChatGPT,2022,100,27.76,6.26,39744,114025
7749,IT,Large,2950,ChatGPT,2025,28,46.76,6.93,113408,200587
7750,Manufacturing,Small,332,ChatGPT,2021,101,39.04,6.66,129690,236931
7751,IT,Large,2778,ChatGPT,2025,199,24.03,8.15,97883,166665
7752,Finance,Large,4797,Copilot,2024,151,35.94,8.04,59421,138688
7753,Finance,Medium,1449,Claude,2024,147,20.82,9.64,39795,155140
7754,Education,Medium,1220,Gemini,2025,144,17.0,8.45,103616,165048
7755,Education,Medium,735,Gemini,2023,168,28.14,9.79,99474,115264
7756,Education,Small,159,Gemini,2025,21,10.09,9.24,94825,196081
7757,IT,Large,4438,Gemini,2022,60,29.55,6.27,56713,92822
7758,Finance,Large,3023,Claude,2021,81,32.84,6.87,10870,102040
7759,Education,Large,1918,Claude,2022,192,30.18,7.37,75228,192237
7760,Finance,Medium,772,Claude,2025,174,30.59,7.03,109540,220868
7761,Healthcare,Small,79,ChatGPT,2023,167,18.77,9.91,131042,195042
7762,Finance,Large,1808,Copilot,2021,50,45.27,7.98,70766,114549
7763,Education,Small,100,ChatGPT,2025,76,24.46,8.58,15792,116199
7764,Finance,Large,3668,Gemini,2022,22,26.31,7.12,123985,152917
7765,IT,Medium,908,Copilot,2022,99,39.03,9.2,47738,138628
7766,Healthcare,Small,222,Gemini,2022,73,24.21,8.22,131191,209515
7767,Healthcare,Small,495,ChatGPT,2023,32,42.78,6.28,102084,136722
7768,Finance,Medium,1128,Gemini,2024,183,28.48,6.84,11631,36214
7769,Retail,Small,478,Gemini,2022,160,32.31,6.85,73833,145710
7770,Retail,Medium,1064,Gemini,2024,156,40.2,8.1,146251,190249
7771,Finance,Medium,1200,ChatGPT,2024,194,27.5,7.16,139850,147259
7772,IT,Medium,820,Claude,2021,141,37.06,9.07,63299,92463
7773,Healthcare,Small,410,Gemini,2024,152,32.33,8.92,49080,105044
7774,Retail,Medium,675,Copilot,2021,121,16.66,7.78,29566,88189
7775,IT,Small,345,ChatGPT,2024,192,45.7,6.08,127385,176816
7776,Finance,Medium,962,Copilot,2022,137,13.2,7.53,40334,107070
7777,IT,Medium,948,ChatGPT,2021,49,23.31,9.31,86631,146243
7778,Healthcare,Small,458,Claude,2021,159,35.32,6.84,15344,32198
7779,Finance,Large,4001,Gemini,2021,90,37.84,6.38,58682,137196
7780,Education,Small,181,Claude,2022,106,18.03,6.18,101892,134183
7781,Manufacturing,Medium,718,Copilot,2022,38,34.88,6.9,8342,44079
7782,IT,Medium,559,Copilot,2022,117,38.31,6.59,60107,173945
7783,Healthcare,Small,235,Copilot,2022,122,49.55,9.65,13921,116850
7784,Retail,Small,245,Copilot,2022,189,10.31,7.06,126870,207236
7785,Retail,Small,318,Gemini,2024,92,28.57,9.69,116828,141605
7786,Manufacturing,Small,85,Gemini,2024,23,33.11,9.45,14451,97705
7787,Healthcare,Medium,1098,Claude,2024,126,36.23,8.76,33427,67181
7788,Education,Small,398,Gemini,2021,118,35.41,8.47,17184,24809
7789,Finance,Medium,797,ChatGPT,2024,39,18.72,8.91,46362,126047
7790,Manufacturing,Small,118,Claude,2021,179,23.1,9.63,9835,40736
7791,Education,Large,2480,Copilot,2023,195,26.19,8.06,123525,209737
7792,Healthcare,Large,3631,Claude,2024,188,40.99,6.99,105526,137391
7793,Healthcare,Large,3238,ChatGPT,2024,198,40.77,7.43,7906,21365
7794,Education,Large,4077,Gemini,2024,134,15.8,7.82,7308,116818
7795,Manufacturing,Large,2182,Copilot,2025,86,30.84,9.73,96166,119223
7796,Healthcare,Medium,823,Copilot,2021,86,49.79,8.64,51814,133700
7797,Retail,Small,429,Copilot,2025,62,39.49,9.15,80639,97988
7798,Manufacturing,Large,3626,ChatGPT,2021,161,27.03,7.24,83209,176775
7799,Education,Medium,527,Claude,2022,82,15.17,7.94,94903,151867
7800,Finance,Large,3514,Copilot,2022,184,34.95,8.56,120034,164083
7801,IT,Large,2162,ChatGPT,2024,80,29.19,6.3,115420,216825
7802,Finance,Small,238,Claude,2022,177,10.71,8.31,23135,60707
7803,Finance,Small,178,Gemini,2023,128,17.58,6.94,84731,96183
7804,Education,Medium,1274,Copilot,2021,118,25.57,6.27,54878,125325
7805,IT,Medium,701,ChatGPT,2021,196,31.05,6.52,115687,172709
7806,IT,Medium,1242,Gemini,2024,42,18.39,9.52,55088,106224
7807,Education,Medium,1042,ChatGPT,2022,90,26.71,8.05,140390,214823
7808,Finance,Medium,1255,Copilot,2023,134,47.28,9.96,7433,93011
7809,IT,Large,3848,ChatGPT,2022,140,20.28,7.26,21486,138070
7810,Finance,Large,2050,Claude,2024,59,18.16,8.23,112865,156186
7811,Manufacturing,Large,2518,Copilot,2022,28,18.52,8.06,122769,138959
7812,Manufacturing,Small,186,Claude,2024,193,46.25,6.19,47694,70080
7813,Education,Medium,743,Claude,2025,35,28.24,7.23,82649,178739
7814,Finance,Large,3620,Gemini,2024,138,49.16,7.37,102921,176910
7815,Education,Medium,1317,Gemini,2025,91,33.24,6.27,94958,102846
7816,Finance,Medium,805,ChatGPT,2021,177,23.49,8.1,103596,110324
7817,Finance,Small,469,Copilot,2024,96,21.61,9.22,119302,132287
